,name,categories,lat,lng
2,Sabbinirica,Bistro,36.89146,15.068698
3,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
4,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
5,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
6,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
7,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
8,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
9,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
10,Fiordilatte,Ice Cream Shop,37.059687,15.293108
11,Calabernnardo,Beach,36.87024498284597,15.136662794247794
12,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
13,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
14,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
15,Caffè Sicilia,Dessert Shop,36.89115,15.06971
16,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
17,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
18,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
19,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
20,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
21,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
22,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
23,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
24,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
25,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
26,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
27,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
28,Cortile Verga,Café,37.061138134723976,15.295200945242858
29,Mikatù,Wine Bar,37.055798,15.293901
30,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
31,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
32,Riserva di Vendicari,Nature Preserve,36.8033359832134,15.097237229347227
33,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
34,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
35,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
36,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
37,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
38,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
39,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
40,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
41,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
42,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
43,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
44,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
45,Carnezzeria,Seafood Restaurant,37.064506,15.293354
46,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
47,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
48,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
49,Marpessa,Restaurant,36.891022,15.068278
50,Il Ciclope 2,Café,36.740516645447656,15.11600657852059
51,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
52,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
53,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
54,Spiaggia di San Lorenzo,Beach,36.7590797487947,15.101608243358735
55,Bar Kennedy,Café,37.086557,15.288355
56,Duomo,Church,37.059735439632604,15.293161754438913
57,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
58,Spiaggia di Calamosche,Beach,36.823193449171555,15.09914174463005
59,Henry's House Hotel,Roof Deck,37.05596,15.29408
60,Bar El Cubano,Café,36.97331249713898,15.232087969779968
61,La Medusa,Italian Restaurant,37.056988,15.293685
62,Ragusa Ibla,Neighborhood,36.92617383674003,14.743876202084758
63,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
64,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
65,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
66,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
67,Spiaggia Marianelli,Beach,36.833335532010764,15.10591899576533
68,Belfiore,Ice Cream Shop,37.06499,15.29011
69,Il Gatto e la Volpe,Burger Joint,36.81815539408222,14.951581660726578
70,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
71,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
72,Piazza Duomo,Plaza,36.92635,14.7438
73,Trattoria del Cármine,Trattoria/Osteria,36.89118503765517,15.066405862693422
74,Bar Taormina,Breakfast Spot,36.820803126504124,14.953818043233369
75,Duomo di San Giorgio,Church,36.8639364795145,14.761122465935538
76,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
77,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
78,Masseria della volpe,Hotel,36.803687080991445,14.990299375740738
79,Caffè Adamo,Ice Cream Shop,36.859750574360234,14.761768880729834
80,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
81,Quattro Gatti,Diner,36.924983,14.74742
82,Giro Di Vite,Cocktail Bar,36.92501624150873,14.729640752452116
83,Ristorante Il Duomo,Restaurant,36.92666287803925,14.741637159480232
84,Largo Balata,Plaza,36.7413641099187,15.118909478187561
85,Antica Dolceria Bonajuto,Dessert Shop,36.86027698200829,14.759962973155984
86,Giardino Ibleo,Park,36.925580656830064,14.747528463405557
87,La Capinera,Pizza Place,36.931849801227095,14.752235412597656
88,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
89,i Sapori degli Iblei,Chocolate Shop,36.85874424062122,14.76061999797821
90,Trattoria La Bettola,Trattoria/Osteria,36.92700311516805,14.74409850999989
91,Pietre Nere Resort,Resort,36.84967769879819,14.829646879241706
92,Campisi,Italian Restaurant,36.74098479560717,15.116727872856451
93,Ragusa,City,36.92509759519897,14.729042653002086
94,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
95,Modica Alta,Scenic Lookout,36.866533324715725,14.761280660043019
96,Tonnara di Marzamemi,Plaza,36.74173207667987,15.118640657834604
97,Da Carletto,Ice Cream Shop,36.74250857695568,15.118735935378831
98,Isola di Capo Passero,Beach,36.6853189865053,15.1397237839307
99,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
0,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
1,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
2,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
3,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
4,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
5,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
6,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
7,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
8,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
9,Fiordilatte,Ice Cream Shop,37.059687,15.293108
10,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
11,Manna,Bistro,36.891831207993874,15.069241628866147
12,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
13,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
14,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
15,Stravento,Mediterranean Restaurant,37.282632,15.188548
16,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
17,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
18,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
19,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
20,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
21,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
22,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
23,Dammuso,Restaurant,36.891649167903296,15.069021593011168
24,Pasticceria Navarria,Cupcake Shop,37.284929376358285,14.998325189775802
25,Cortile Verga,Café,37.061138134723976,15.295200945242858
26,Sabbinirica,Bistro,36.89146,15.068698
27,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
28,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
29,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
30,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
31,Mikatù,Wine Bar,37.055798,15.293901
32,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
33,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
34,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
35,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
36,Carnezzeria,Seafood Restaurant,37.064506,15.293354
37,Bar Kennedy,Café,37.086557,15.288355
38,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
39,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
40,Ragusa Ibla,Neighborhood,36.92617383674003,14.743876202084758
41,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
42,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
43,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
44,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
45,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
46,Piazza Duomo,Plaza,36.92635,14.7438
47,Duomo,Church,37.059735439632604,15.293161754438913
48,Giro Di Vite,Cocktail Bar,36.92501624150873,14.729640752452116
49,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
50,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
51,Henry's House Hotel,Roof Deck,37.05596,15.29408
52,Belfiore,Ice Cream Shop,37.06499,15.29011
53,Quattro Gatti,Diner,36.924983,14.74742
54,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
55,Ristorante Il Duomo,Restaurant,36.92666287803925,14.741637159480232
56,La Medusa,Italian Restaurant,37.056988,15.293685
57,La Capinera,Pizza Place,36.931849801227095,14.752235412597656
58,Giardino Ibleo,Park,36.925580656830064,14.747528463405557
59,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
60,Trattoria La Bettola,Trattoria/Osteria,36.92700311516805,14.74409850999989
61,Apple Centro Sicilia,Electronics Store,37.477676470692735,15.008878206671262
62,Duomo di San Giorgio,Church,36.8639364795145,14.761122465935538
63,Caffè Adamo,Ice Cream Shop,36.859750574360234,14.761768880729834
64,Ragusa,City,36.92509759519897,14.729042653002086
65,Antica Dolceria Bonajuto,Dessert Shop,36.86027698200829,14.759962973155984
66,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
67,Caffè Sicilia,Dessert Shop,36.89115,15.06971
68,i Sapori degli Iblei,Chocolate Shop,36.85874424062122,14.76061999797821
69,Calabernnardo,Beach,36.87024498284597,15.136662794247794
70,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
71,Trattoria Majore,Italian Restaurant,37.03106459537959,14.703582854591193
72,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
73,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
74,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
75,Delicatessen,Deli / Bodega,36.91827685466379,14.724804757514303
76,Cantine Gulfi,Vineyard,37.0674797194707,14.680997216021094
77,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
78,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
79,Decathlon,Sporting Goods Shop,37.46953009379569,15.047231487499337
80,Il Braciere delle Scale,Sandwich Place,36.92402698851039,14.727505959450525
81,Bar El Cubano,Café,36.97331249713898,15.232087969779968
82,Modica Alta,Scenic Lookout,36.866533324715725,14.761280660043019
83,My Sicily Fast Gourmet,Burger Joint,37.47225114647458,15.050093557202835
84,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
85,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
86,Riserva di Vendicari,Nature Preserve,36.8033359832134,15.097237229347227
87,Pietre Nere Resort,Resort,36.84967769879819,14.829646879241706
88,Pizzeria La Contea,Pizza Place,36.85966190328575,14.761025940822421
89,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
90,Marpessa,Restaurant,36.891022,15.068278
91,A Putia Do Calabrisi,Italian Restaurant,37.494002077257626,15.078058123176842
92,Locanda Del Colonnello,Italian Restaurant,36.86566810942128,14.76310375092545
93,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
94,Il Gatto e la Volpe,Burger Joint,36.81815539408222,14.951581660726578
95,Mercati Generali,Music Venue,37.455596998721454,14.995157600528357
96,Bar Taormina,Breakfast Spot,36.820803126504124,14.953818043233369
97,Castello Ursino,Castle,37.49901442259219,15.084646940231321
98,Pasticceria Di Pasquale,Dessert Shop,36.92494757754518,14.729691204507807
99,Cuccagna In,Pizza Place,36.91183142984358,14.711146310981228
0,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
1,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
2,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
3,Fiordilatte,Ice Cream Shop,37.059687,15.293108
4,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
5,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
6,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
7,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
8,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
9,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
10,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
11,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
12,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
13,Cortile Verga,Café,37.061138134723976,15.295200945242858
14,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
15,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
16,Mikatù,Wine Bar,37.055798,15.293901
17,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
18,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
19,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
20,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
21,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
22,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
23,Carnezzeria,Seafood Restaurant,37.064506,15.293354
24,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
25,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
26,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
27,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
28,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
29,Bar Kennedy,Café,37.086557,15.288355
30,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
31,Duomo,Church,37.059735439632604,15.293161754438913
32,Henry's House Hotel,Roof Deck,37.05596,15.29408
33,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
34,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
35,La Medusa,Italian Restaurant,37.056988,15.293685
36,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
37,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
38,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
39,Belfiore,Ice Cream Shop,37.06499,15.29011
40,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
41,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
42,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
43,Bar El Cubano,Café,36.97331249713898,15.232087969779968
44,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
45,Stravento,Mediterranean Restaurant,37.282632,15.188548
46,Calabernnardo,Beach,36.87024498284597,15.136662794247794
47,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
48,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
49,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
50,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
51,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
52,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
53,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
54,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
55,Baglio Siciliamo Agriturismo,Italian Restaurant,36.8668707926988,15.124744893009618
